ground_truth,storage,virtual_machines,automation,logic_apps,log_analytics,bandwidth,load_balancer,service_bus,Others,yesterday_total_cost
111.13598045202596,21.803337,17.801601,0.009955961,0.49888754,0.37114048,0.039524876,4.3219247,0.007164538,62.942383,112.38224109240377
111.1756512251737,21.740088,17.80368,0.009936299,0.5185626,0.37114486,0.039559662,4.323177,0.006100476,63.931446,111.13598045202596
116.2270857652614,21.736486,17.802734,0.009914902,0.43090516,0.37115195,0.039408416,4.3248315,0.0046594143,65.32577,111.1756512251737
121.21088618384348,21.80176,17.799358,0.009903263,0.44057125,0.3711408,0.039409816,4.328178,0.0029545724,65.99592,116.2270857652614
129.3885116016032,21.842285,17.803793,0.009896812,0.45242524,0.37114686,0.039424233,4.333902,0.00033470988,65.56752,121.21088618384348
133.67953365416054,21.886915,17.80925,0.009985475,0.4661321,0.37115195,0.039455637,4.340432,-0.0028367043,66.664116,129.3885116016032
135.8826352322091,21.895433,17.810942,0.009976465,0.5671669,0.37114137,0.03948994,4.346655,0.007064253,67.293106,133.67953365416054
131.30366649295595,21.895868,17.810516,0.00995994,0.8823038,0.37114185,0.039524436,4.3286986,0.006165564,67.98632,135.8826352322091
131.14965576301947,21.888227,17.810875,0.009938455,1.5012648,0.37115195,0.039559297,4.3322215,0.0046776235,69.12831,131.30366649295595
136.01045091741784,21.874147,17.81203,0.0099161845,1.8843936,0.37115195,0.0394082,4.3355565,0.0026453137,70.99364,131.14965576301947
141.0888355241369,21.866674,17.812307,0.009902773,2.624914,0.37115195,0.039409682,4.338805,0.00039292872,72.13379,136.01045091741784
164.48618829771164,21.879847,17.812798,0.009896312,3.8979275,0.37115195,0.0394298,4.342564,-0.0026241243,72.2874,141.0888355241369
145.78961061364825,21.86981,17.813799,0.009983793,4.6083555,0.37115195,0.039459452,4.3471084,-0.0064043403,72.57973,164.48618829771164
169.6081298106487,21.882689,17.814,0.009974731,4.6022778,0.37114146,0.039492622,4.3513865,0.0072232783,72.88621,145.78961061364825
162.8744986240353,21.890009,17.814259,0.009949714,4.6477747,0.37114173,0.03952632,4.3307424,0.0062732697,73.93476,169.6081298106487
163.23324420906292,21.875029,17.813942,0.009929003,4.6889915,0.37115195,0.03956069,4.3328505,0.004308164,75.66112,162.8744986240353
130.9805353392627,21.803537,17.814,0.00991302,4.4508657,0.37114173,0.039413884,4.337671,0.0025550425,78.07187,163.23324420906292
136.87047197339584,21.71066,17.815468,0.009898895,4.52542,0.37115195,0.03941586,4.3455167,-4.8667192e-05,80.215164,130.9805353392627
123.60922095847299,21.762655,17.816849,0.009895883,4.5904922,0.37114182,0.03943009,4.35083,-0.003024429,80.98805,136.87047197339584
132.30682721708186,21.791166,17.816349,0.009978581,4.6327314,0.37115195,0.03945986,4.3528395,-0.006758958,84.16395,123.60922095847299
126.49227473547643,21.791586,17.81049,0.009968104,4.6594353,0.37114197,0.03949315,4.3540816,0.0065081865,81.25628,132.30682721708186
122.56082471495907,21.793303,17.80429,0.009951212,4.702491,0.3711422,0.03952693,4.3304334,0.0057386756,76.718666,126.49227473547643
122.65130470903486,21.780945,17.797314,0.009930253,4.731057,0.3711509,0.0395613,4.3281755,0.004470408,70.794174,122.56082471495907
123.58303927277306,21.745321,17.795973,0.009914242,4.401288,0.37115195,0.039414354,4.326393,0.00279361,69.54983,122.65130470903486
128.90231568587123,21.68398,17.80017,0.009900613,4.4548044,0.37115195,0.039416257,4.3299074,0.00046786666,69.155205,123.58303927277306
134.6061959953269,21.663858,17.80663,0.009895754,4.510936,0.37115195,0.03943049,4.3367963,-0.0024714023,69.10697,128.90231568587123
133.0229600645037,21.685287,17.812504,0.009968083,4.5741377,0.37114155,0.03946013,4.3465896,0.007689923,69.24805,134.6061959953269
135.74163515973203,21.67248,17.809595,0.009951174,4.636463,0.37114218,0.03949327,4.3573785,0.0071236193,68.89993,133.0229600645037
133.05543778467342,21.66936,17.810951,0.009930225,4.6934977,0.3711428,0.039526943,4.341382,0.0058630705,69.171394,135.74163515973203
133.0853226784715,21.670107,17.806871,0.009914203,4.7428303,0.37114272,0.039561253,4.348484,0.0040372014,69.55296,133.05543778467342
132.31196417909186,21.69089,17.80614,0.009895764,4.5325556,0.37114203,0.039414257,4.357133,0.0016181767,70.16046,133.0853226784715
118.79309863924017,21.712666,17.807007,0.0099784285,4.274315,0.37114233,0.039416153,4.371995,-0.001457274,69.94316,132.31196417909186
105.24230954817095,21.674925,17.809204,0.009968013,3.585818,0.3711428,0.039430514,4.390014,0.008247137,68.65262,118.79309863924017
110.30638073381027,21.633615,17.813694,0.0099511575,2.6926656,0.37114304,0.03946075,4.4084077,0.007305205,67.614235,105.24230954817095
108.55795909544811,21.629164,17.816616,0.009914294,1.9194901,0.3711436,0.039494038,4.4241467,0.0058838576,66.73708,110.30638073381027
107.92584997114758,21.62448,17.819107,0.009900624,1.0983799,0.3711442,0.039527725,4.4037805,0.0015887022,66.13191,108.55795909544811
103.07321493509318,21.626253,17.819199,0.009895677,0.61352175,0.3711436,0.039562054,4.4087386,-0.0051103085,65.206985,107.92584997114758
110.2905433516482,21.674078,17.818508,0.009978391,0.43325746,0.37114146,0.039415047,4.4035554,0.008227408,64.034355,103.07321493509318
102.68632646840496,21.695795,17.817055,0.009967871,0.44468766,0.37114123,0.03941693,4.395034,0.0072631836,63.082672,110.2905433516482
81.47500632160376,21.6485,17.814726,0.009941084,0.4625554,0.37114158,0.039443344,4.3885303,0.005032271,63.424786,102.68632646840496
78.84008931943245,21.576897,17.81247,0.009927822,0.47720528,0.37114066,0.039472345,4.3842583,0.003209114,63.274513,81.47500632160376
93.28323703281092,21.547625,17.8085,0.009911789,0.49374652,0.3711405,0.039503857,4.380985,0.00095790625,62.8329,78.84008931943245
88.01965957780817,21.500654,17.806107,0.009899991,0.51254654,0.37114054,0.039535776,4.3517947,-0.0019276142,62.241734,93.28323703281092
88.32723270125199,21.455317,17.799942,0.009895305,0.533696,0.3711409,0.03956824,4.3523374,-0.005657494,62.871925,88.01965957780817
91.84252292948898,21.555695,17.795914,0.009970145,0.43877468,0.37114018,0.039426923,4.354237,0.0073556006,62.65951,88.32723270125199
89.70588412172829,21.811003,17.787725,0.009959217,0.44944352,0.37113968,0.03942869,4.348643,0.0064198524,61.853207,91.84252292948898
88.42616571241078,21.799227,17.768528,0.009941302,0.46242672,0.37113973,0.039442897,4.338818,0.00509876,62.340534,89.70588412172829
91.04670337765845,21.788948,17.752039,0.009928085,0.47713512,0.3711499,0.039471895,4.3295097,0.0033022612,64.080025,88.42616571241078
93.06887020562628,21.829523,17.757223,0.009912018,0.49374065,0.37113965,0.039503254,4.303344,0.0010567307,64.37229,91.04670337765845
97.55272703129025,21.815327,17.744526,0.009900093,0.5126294,0.3711398,0.039534997,4.2999334,-0.001823023,64.469154,93.06887020562628
97.78493017902996,21.817434,17.744968,0.009895394,0.5338515,0.37113994,0.039567374,4.298915,-0.005531043,64.76599,97.55272703129025
96.16797726577252,21.816858,17.74696,0.009970192,0.43892217,0.37114125,0.039426163,4.290112,0.0074539036,64.633385,97.78493017902996
111.39272320373682,21.801985,17.749939,0.009959237,0.44968903,0.37114185,0.039428327,4.2926483,0.006486982,64.6199,96.16797726577252
130.16405684467907,21.792158,17.753874,0.0099412985,0.462788,0.371144,0.03944269,4.2956305,0.0050587356,65.52266,111.39272320373682
124.37218319664771,21.794912,17.75407,0.009928072,0.4775386,0.37114105,0.039471954,4.300074,0.0031652153,66.81348,130.16405684467907
138.5677019326056,21.794792,17.75007,0.009912016,0.5594442,0.37114114,0.039503574,4.3095393,0.00091536343,67.663704,124.37218319664771
147.01031661624756,21.798216,17.756048,0.009900034,0.61366117,0.3711416,0.039535627,4.323219,-0.0019706488,67.76784,138.5677019326056
105.02407650376054,21.763243,17.776184,0.009895209,0.6682203,0.37114197,0.03956817,4.3390713,-0.0056351423,67.728775,147.01031661624756
137.5153572689933,21.68643,17.800997,0.00996976,0.55759203,0.37114227,0.039426856,4.329638,0.007332504,69.02505,105.02407650376054
