ground_truth,storage,virtual_machines,automation,logic_apps,log_analytics,bandwidth,load_balancer,service_bus,Others,yesterday_total_cost
135.8826352322091,17.80933,17.250124,0.009591468,0.70681,0.36131448,0.03891111,4.800196,0.07176032,72.95899,133.67953365416054
131.30366649295595,17.80933,17.250053,0.009589337,0.7276951,0.36131448,0.038911432,4.7999735,0.07176032,74.58027,135.8826352322091
131.14965576301947,17.80933,17.24992,0.009640865,0.76153517,0.36131448,0.03891177,4.8001585,0.07176032,75.45452,131.30366649295595
136.01045091741784,17.809496,17.249928,0.009702824,0.79555523,0.36131448,0.03891027,4.8001866,0.07176032,75.46895,131.14965576301947
141.0888355241369,17.80933,17.249994,0.009789854,0.81998384,0.36131448,0.038910307,4.800196,0.07176032,76.33146,136.01045091741784
164.48618829771164,17.80933,17.250048,0.009908684,0.82122004,0.36131448,0.038910624,4.800196,0.07176032,78.185524,141.0888355241369
145.78961061364825,17.80933,17.242365,0.009593725,0.823624,0.36131448,0.038910873,4.800196,0.07176032,84.12142,164.48618829771164
169.6081298106487,17.80933,17.250605,0.009590954,0.8262931,0.36131448,0.038911186,4.800196,0.07176032,83.69608,145.78961061364825
162.8744986240353,17.80933,17.250225,0.009587303,0.82840717,0.36131448,0.038911507,4.7999735,0.07176032,95.64485,169.6081298106487
163.23324420906292,17.80933,17.250343,0.009639166,0.8316672,0.36131448,0.038911846,4.8001585,0.07176032,99.62172,162.8744986240353
130.9805353392627,17.809496,17.250322,0.009703107,0.8183917,0.36131448,0.038910367,4.8001595,0.07176032,101.18632,163.23324420906292
136.87047197339584,17.80933,17.24976,0.009790793,0.8208345,0.36131448,0.0389104,4.8001666,0.07176032,95.13709,130.9805353392627
123.60922095847299,17.80933,17.248873,0.00991001,0.8225877,0.36131448,0.038910627,4.8001666,0.07176032,85.08052,136.87047197339584
132.30682721708186,17.80933,17.240007,0.009593353,0.8254907,0.36131448,0.03891088,4.8001666,0.07176032,77.53135,123.60922095847299
126.49227473547643,17.80933,17.247578,0.009590812,0.8283386,0.36131448,0.03891119,4.8001666,0.07176032,71.00023,132.30682721708186
122.56082471495907,17.80933,17.24763,0.009588182,0.82731605,0.36131448,0.03891151,4.7999735,0.07176032,70.22234,126.49227473547643
122.65130470903486,17.80933,17.248062,0.009640202,0.83049536,0.36131448,0.03891185,4.800147,0.07176032,69.185295,122.56082471495907
123.58303927277306,17.809496,17.248747,0.009703033,0.8169608,0.36131448,0.038910374,4.8001595,0.07176032,68.82052,122.65130470903486
128.90231568587123,17.80933,17.249794,0.009790793,0.8186245,0.36131448,0.038910404,4.8001666,0.07176032,69.08183,123.58303927277306
134.6061959953269,17.80933,17.248898,0.00991004,0.8214853,0.36131448,0.038910627,4.8001666,0.07176032,69.91564,128.90231568587123
133.0229600645037,17.80933,17.24161,0.009590805,0.82472193,0.36131448,0.03891088,4.8001666,0.07176032,72.1681,134.6061959953269
135.74163515973203,17.80933,17.249264,0.009588167,0.8278494,0.36131448,0.03891119,4.8001666,0.07176032,71.50235,133.0229600645037
133.05543778467342,17.80933,17.248999,0.009640202,0.83110106,0.36131448,0.03891151,4.7999735,0.07176032,70.54713,135.74163515973203
133.0853226784715,17.80933,17.249067,0.009703025,0.83216906,0.36131448,0.03891185,4.800147,0.07176032,69.013916,133.05543778467342
132.31196417909186,17.809496,17.249332,0.00990998,0.81688166,0.36131448,0.038910374,4.8001595,0.07176032,67.23957,133.0853226784715
118.79309863924017,17.80933,17.24994,0.0095933005,0.8065475,0.36131448,0.038910404,4.8001666,0.07176032,66.44931,132.31196417909186
105.24230954817095,17.80933,17.25045,0.0095906705,0.78290606,0.36131448,0.03891063,4.8001666,0.07176032,64.28208,118.79309863924017
110.30638073381027,17.80933,17.243124,0.009588249,0.750692,0.36131448,0.038910884,4.8001666,0.07176032,61.6546,105.24230954817095
108.55795909544811,17.80933,17.251474,0.009703003,0.7139894,0.36131448,0.038911194,4.8001666,0.07176032,60.005318,110.30638073381027
107.92584997114758,17.80933,17.251213,0.009790733,0.70109284,0.36131448,0.038911518,4.7999735,0.07176032,59.26172,108.55795909544811
103.07321493509318,17.80933,17.250648,0.00990992,0.7031578,0.36131448,0.038911864,4.800147,0.07176032,58.502995,107.92584997114758
110.2905433516482,17.809496,17.250237,0.009593248,0.6951618,0.36131448,0.038910378,4.8001595,0.07176032,57.508045,103.07321493509318
102.68632646840496,17.80933,17.24945,0.009590559,0.696103,0.36131448,0.038910404,4.8001666,0.07176032,58.442276,110.2905433516482
81.47500632160376,17.80933,17.240782,0.009607196,0.6976329,0.36131448,0.038910743,4.8001666,0.07176032,58.806213,102.68632646840496
78.84008931943245,17.80933,17.248968,0.009659149,0.6989274,0.36131448,0.038911,4.8001666,0.07176032,56.79264,81.47500632160376
93.28323703281092,17.80933,17.24734,0.009721674,0.70033574,0.36131448,0.038911313,4.8001666,0.07176032,55.6393,78.84008931943245
88.01965957780817,17.80933,17.244728,0.009808682,0.7018914,0.36131448,0.038911633,4.7999735,0.07176032,56.85894,93.28323703281092
88.32723270125199,17.80933,17.242804,0.009927526,0.70357275,0.36131448,0.03891196,4.800147,0.07176032,57.769375,88.01965957780817
91.84252292948898,17.809492,17.2404,0.009612434,0.6955372,0.36131448,0.038910486,4.800148,0.07176032,58.803207,88.32723270125199
89.70588412172829,17.80933,17.230816,0.009609781,0.69650435,0.36131448,0.038910516,4.800131,0.07176032,61.281788,91.84252292948898
88.42616571241078,17.80933,17.240421,0.00960727,0.6976309,0.36131448,0.03891074,4.8000746,0.07176032,61.15574,89.70588412172829
91.04670337765845,17.80933,17.238674,0.009659164,0.6989231,0.36131448,0.038910992,4.7999663,0.07176032,60.172874,88.42616571241078
93.06887020562628,17.80933,17.238062,0.009721711,0.70033467,0.36131448,0.038911305,4.799773,0.07176032,60.044083,91.04670337765845
97.55272703129025,17.80933,17.237831,0.009808682,0.701895,0.36131448,0.038911622,4.799797,0.07176032,60.852448,93.06887020562628
97.78493017902996,17.80933,17.238062,0.009927541,0.70359063,0.36131448,0.03891196,4.799765,0.07176032,63.41148,97.55272703129025
96.16797726577252,17.809492,17.230778,0.009612434,0.69556344,0.36131448,0.038910482,4.79963,0.07176032,65.02657,97.78493017902996
111.39272320373682,17.80933,17.23994,0.009609796,0.69653106,0.36131448,0.038910516,4.799881,0.07176032,64.38437,96.16797726577252
130.16405684467907,17.80933,17.239437,0.009607308,0.6976546,0.36131448,0.03891074,4.7999935,0.07176032,67.523094,111.39272320373682
124.37218319664771,17.80933,17.241173,0.009659216,0.69895995,0.36131448,0.038910996,4.8001537,0.07176032,71.427025,130.16405684467907
138.5677019326056,17.80933,17.24454,0.009721674,0.70569265,0.36131448,0.03891131,4.8001537,0.07176032,67.88935,124.37218319664771
147.01031661624756,17.80933,17.247948,0.0098085925,0.7107738,0.36131448,0.03891163,4.8001537,0.07176032,67.16309,138.5677019326056
105.02407650376054,17.80933,17.250505,0.009927407,0.7165712,0.36131448,0.038911965,4.8001537,0.07176032,65.92948,147.01031661624756
137.5153572689933,17.809492,17.242233,0.009612262,0.711918,0.36131448,0.03891049,4.7999735,0.07176032,62.223442,105.02407650376054
